"tyear","tmonth","id_sepomex","mean_absorption","total_units","total_available_units","ratio_available_to_total","cumulative_mean_absorption","delta_available_units","delta_ratio_available_to_total"
2014,4,11649.0,0.16,12,6,0.50000000000000000000,0.04153846153846154,0.00000000000000000000,0.000000000000000000000
2014,7,11649.0,0.15,12,6,0.50000000000000000000,0.04928571428571429,0.00000000000000000000,0.000000000000000000000
2014,10,11649.0,0.07,9,6,0.66666666666666666667,0.050666666666666665,0.00000000000000000000,0.333333333333333333340
2015,1,11649.0,0.15,9,2,0.22222222222222222222,0.056875,-0.66666666666666666667,-0.666666666666666666672
2016,4,11649.0,1.365,46,11,0.23913043478260869565,0.1338235294117647,4.5000000000000000,0.076086956521739130436
2016,7,11649.0,1.97,40,10,0.25000000000000000000,0.23583333333333334,-0.09090909090909090909,0.045454545454545454555
2016,10,11649.0,1.81,40,7,0.17500000000000000000,0.3186842105263158,-0.30000000000000000000,-0.300000000000000000000
2017,1,11649.0,1.41,40,10,0.25000000000000000000,0.37324999999999997,0.4285714285714286,0.428571428571428571429
2017,4,11649.0,1.22,40,10,0.25000000000000000000,0.4135714285714286,0.00000000000000000000,0.000000000000000000000
2017,7,11649.0,1.09,40,10,0.25000000000000000000,0.44431818181818183,0.00000000000000000000,0.000000000000000000000
2017,10,11649.0,0.98,40,10,0.25000000000000000000,0.46760869565217394,0.00000000000000000000,0.000000000000000000000
2018,1,11649.0,0.93,40,9,0.22500000000000000000,0.486875,-0.10000000000000000000,-0.100000000000000000000
2018,4,11649.0,0.84,40,9,0.22500000000000000000,0.501,0.00000000000000000000,0.000000000000000000000
2018,7,11649.0,0.0,10,10,1.00000000000000000000,0.48173076923076924,0.1111111111111111,3.444444444444444444444
2018,10,11649.0,0.0,10,10,1.00000000000000000000,0.4638888888888889,0.00000000000000000000,0.000000000000000000000
2019,1,11649.0,0.6133333333333334,31,16,0.51612903225806451613,0.46922619047619046,0.6000000000000000,-0.483870967741935483870
2019,4,11649.0,0.5,16,5,0.31250000000000000000,0.4702873563218391,-0.68750000000000000000,-0.394531250000000000001
2019,7,11649.0,0.24,6,3,0.50000000000000000000,0.46261111111111114,-0.40000000000000000000,0.600000000000000000000
2019,10,11649.0,0.2,6,3,0.50000000000000000000,0.4541397849462366,0.00000000000000000000,0.000000000000000000000
2020,1,11649.0,0.21,6,2,0.33333333333333333333,0.4465104166666667,-0.33333333333333333333,-0.333333333333333333340
2020,4,11649.0,0.19,6,2,0.33333333333333333333,0.43873737373737376,0.00000000000000000000,0.000000000000000000000
2020,7,11649.0,0.16,6,2,0.33333333333333333333,0.4305392156862745,0.00000000000000000000,0.000000000000000000000
2020,10,11649.0,0.16,6,2,0.33333333333333333333,0.4228095238095238,0.00000000000000000000,0.000000000000000000000
2016,4,11650.0,0.0,3,3,1.00000000000000000000,0.0,,
2016,7,11650.0,0.31,3,2,0.66666666666666666667,0.155,-0.33333333333333333333,-0.333333333333333333330
2016,10,11650.0,0.16,3,2,0.66666666666666666667,0.15666666666666665,0.00000000000000000000,0.000000000000000000000
2008,7,11656.0,1.0,16,2,0.12500000000000000000,1.0,,
2008,10,11656.0,0.85,16,2,0.12500000000000000000,0.925,0.00000000000000000000,0.000000000000000000000
2009,1,11656.0,0.61,16,4,0.25000000000000000000,0.82,1.0000000000000000,1.000000000000000000000
2009,4,11656.0,0.62,16,2,0.12500000000000000000,0.77,-0.50000000000000000000,-0.500000000000000000000
2009,7,11656.0,0.23,8,2,0.25000000000000000000,0.662,0.00000000000000000000,1.000000000000000000000
2009,10,11656.0,0.57,18,2,0.11111111111111111111,0.6466666666666666,0.00000000000000000000,-0.555555555555555555560
2010,1,11656.0,0.5,18,2,0.11111111111111111111,0.6257142857142857,0.00000000000000000000,0.000000000000000000000
2010,4,11656.0,0.46,18,2,0.11111111111111111111,0.605,0.00000000000000000000,0.000000000000000000000
2019,1,11656.0,3.9,50,25,0.50000000000000000000,0.9711111111111111,11.5000000000000000,3.500000000000000000045
2019,4,11656.0,3.01,50,22,0.44000000000000000000,1.175,-0.12000000000000000000,-0.120000000000000000000
2019,7,11656.0,2.31,50,20,0.40000000000000000000,1.2781818181818183,-0.09090909090909090909,-0.090909090909090909091
2019,10,11656.0,2.21,50,16,0.32000000000000000000,1.3558333333333332,-0.20000000000000000000,-0.200000000000000000000
2020,1,11656.0,1.8,50,16,0.32000000000000000000,1.3900000000000001,0.00000000000000000000,0.000000000000000000000
2020,4,11656.0,1.37,50,21,0.42000000000000000000,1.3885714285714286,0.3125000000000000,0.312500000000000000000
2020,7,11656.0,1.37,50,16,0.32000000000000000000,1.3873333333333335,-0.23809523809523809524,-0.238095238095238095238
2020,10,11656.0,1.37,50,16,0.32000000000000000000,1.3862500000000002,0.00000000000000000000,0.000000000000000000000
2021,1,11656.0,1.27,50,11,0.22000000000000000000,1.3794117647058826,-0.31250000000000000000,-0.312500000000000000000
2021,4,11656.0,1.182118562,50,10,0.20000000000000000000,1.3684510312222224,-0.09090909090909090909,-0.090909090909090909091
2021,10,11656.0,0.565943,92,47,0.51086956521739130435,1.3262137664210527,3.7000000000000000,1.554347826086956521750
2022,1,11656.0,1.5994845,92,37,0.40217391304347826087,1.3398773031000002,-0.21276595744680851064,-0.212765957446808510641
2022,4,11656.0,2.7556624999999997,92,12,0.13043478260869565217,1.4072956458095238,-0.67567567567567567568,-0.675675675675675675686
2022,7,11656.0,2.0724169999999997,92,12,0.13043478260869565217,1.4375284346363637,0.00000000000000000000,0.000000000000000000000
2022,10,11656.0,1.318804174,134,44,0.32835820895522388060,1.4323665102608698,2.6666666666666667,1.517412935323383084676
2023,1,11656.0,0.0,42,42,1.00000000000000000000,1.3726845723333334,-0.04545454545454545455,2.045454545454545454518
2023,4,11656.0,3.591561181434599,42,14,0.33333333333333333333,1.461439636697384,-0.66666666666666666667,-0.666666666666666666670
2010,10,11660.0,2.38,70,62,0.88571428571428571429,2.38,,
2011,1,11660.0,1.4,70,61,0.87142857142857142857,1.89,-0.01612903225806451613,-0.016129032258064516135
2011,4,11660.0,1.09,70,60,0.85714285714285714286,1.6233333333333333,-0.01639344262295081967,-0.016393442622950819667
2011,7,11660.0,3.13,70,28,0.40000000000000000000,2.0,-0.53333333333333333333,-0.533333333333333333335
2011,10,11660.0,3.03,70,20,0.28571428571428571429,2.206,-0.28571428571428571429,-0.285714285714285714275
2012,1,11660.0,3.17,70,10,0.14285714285714285714,2.3666666666666667,-0.50000000000000000000,-0.500000000000000000017
2012,4,11660.0,2.71,70,10,0.14285714285714285714,2.415714285714286,0.00000000000000000000,0.000000000000000000000
2012,7,11660.0,2.45,70,10,0.14285714285714285714,2.42,0.00000000000000000000,0.000000000000000000000
2012,10,11660.0,2.32,70,6,0.08571428571428571429,2.408888888888889,-0.40000000000000000000,-0.399999999999999999958
2013,1,11660.0,2.14,70,4,0.05714285714285714286,2.382,-0.33333333333333333333,-0.333333333333333333333
2013,4,11660.0,1.97,70,4,0.05714285714285714286,2.3445454545454543,0.00000000000000000000,0.000000000000000000000
2013,7,11660.0,1.89,70,2,0.02857142857142857143,2.3066666666666666,-0.50000000000000000000,-0.500000000000000000000
2013,10,11660.0,1.73,70,2,0.02857142857142857143,2.2623076923076924,0.00000000000000000000,0.000000000000000000000
2014,1,11660.0,1.6,70,2,0.02857142857142857143,2.2150000000000003,0.00000000000000000000,0.000000000000000000000
2015,10,11663.0,0.13,2,1,0.50000000000000000000,0.13,,
2016,1,11663.0,0.1,2,1,0.50000000000000000000,0.115,0.00000000000000000000,0.000000000000000000000
2016,7,11663.0,0.06,2,1,0.50000000000000000000,0.09666666666666668,0.00000000000000000000,0.000000000000000000000
2016,10,11663.0,0.05,2,1,0.50000000000000000000,0.085,0.00000000000000000000,0.000000000000000000000
2017,1,11663.0,0.10333333333333333,11,8,0.72727272727272727273,0.08866666666666667,7.0000000000000000,0.454545454545454545460
2017,4,11663.0,0.08333333333333333,11,8,0.72727272727272727273,0.08777777777777779,0.00000000000000000000,0.000000000000000000000
2017,7,11663.0,0.105,9,5,0.55555555555555555556,0.09023809523809524,-0.37500000000000000000,-0.236111111111111111108
2017,10,11663.0,0.21,7,3,0.42857142857142857143,0.10520833333333333,-0.40000000000000000000,-0.228571428571428571432
2018,1,11663.0,0.22,7,2,0.28571428571428571429,0.11796296296296298,-0.33333333333333333333,-0.333333333333333333326
2018,4,11663.0,0.2,7,2,0.28571428571428571429,0.12616666666666668,0.00000000000000000000,0.000000000000000000000
2019,4,11663.0,0.27,13,11,0.84615384615384615385,0.13924242424242425,4.5000000000000000,1.961538461538461538431
2019,7,11663.0,0.19,13,11,0.84615384615384615385,0.14347222222222222,0.00000000000000000000,0.000000000000000000000
2019,10,11663.0,0.15,13,11,0.84615384615384615385,0.14397435897435898,0.00000000000000000000,0.000000000000000000000
2020,1,11663.0,0.12,13,11,0.84615384615384615385,0.14226190476190476,0.00000000000000000000,0.000000000000000000000
2020,4,11663.0,0.1,13,11,0.84615384615384615385,0.13944444444444445,0.00000000000000000000,0.000000000000000000000
2020,7,11663.0,0.09,13,11,0.84615384615384615385,0.13635416666666667,0.00000000000000000000,0.000000000000000000000
2020,10,11663.0,0.09,13,11,0.84615384615384615385,0.13362745098039214,0.00000000000000000000,0.000000000000000000000
2021,1,11663.0,0.42,13,1,0.07692307692307692308,0.14953703703703702,-0.90909090909090909091,-0.909090909090909090906
2022,10,11663.0,0.193630573,13,10,0.76923076923076923077,0.15185774945614033,9.0000000000000000,8.999999999999999999610
2023,1,11663.0,0.1617021276595745,13,10,0.76923076923076923077,0.15234996836631204,0.00000000000000000000,0.000000000000000000000
2023,4,11663.0,0.2310030395136778,13,8,0.61538461538461538462,0.1560953527066628,-0.20000000000000000000,-0.199999999999999999995
2008,1,11665.0,2.17,63,19,0.30158730158730158730,2.17,,
2008,4,11665.0,1.95,63,19,0.30158730158730158730,2.06,0.00000000000000000000,0.000000000000000000000
2008,7,11665.0,1.81,63,18,0.28571428571428571429,1.9766666666666666,-0.05263157894736842105,-0.052631578947368421033
2008,10,11665.0,1.55,63,20,0.31746031746031746032,1.8699999999999999,0.1111111111111111,0.111111111111111111103
2009,1,11665.0,1.44,63,18,0.28571428571428571429,1.784,-0.10000000000000000000,-0.099999999999999999994
2009,4,11665.0,1.38,63,16,0.25396825396825396825,1.7166666666666668,-0.11111111111111111111,-0.111111111111111111138
2009,7,11665.0,1.29,63,15,0.23809523809523809524,1.6557142857142857,-0.06250000000000000000,-0.062499999999999999978
2009,10,11665.0,1.17,63,16,0.25396825396825396825,1.595,0.0666666666666667,0.066666666666666666641
2010,1,11665.0,1.22,63,10,0.15873015873015873016,1.5533333333333335,-0.37500000000000000000,-0.374999999999999999985
2010,10,11665.0,0.1,48,43,0.89583333333333333333,1.408,3.3000000000000000,4.643749999999999999934
2011,1,11665.0,0.13,48,41,0.85416666666666666667,1.291818181818182,-0.04651162790697674419,-0.046511627906976744179
2011,4,11665.0,0.39,48,26,0.54166666666666666667,1.2166666666666668,-0.36585365853658536585,-0.365853658536585365852
2011,7,11665.0,0.77,48,2,0.04166666666666666667,1.1823076923076923,-0.92307692307692307692,-0.923076923076923076917
2011,10,11665.0,0.71,48,3,0.06250000000000000000,1.1485714285714288,0.5000000000000000,0.499999999999999999880
2012,1,11665.0,0.71,48,1,0.02083333333333333333,1.1193333333333335,-0.66666666666666666667,-0.666666666666666666720
2013,10,11665.0,0.43,12,8,0.66666666666666666667,1.0762500000000002,7.0000000000000000,31.000000000000000005280
2014,1,11665.0,0.33,12,8,0.66666666666666666667,1.0323529411764707,0.00000000000000000000,0.000000000000000000000
2014,4,11665.0,0.8,60,4,0.06666666666666666667,1.0194444444444446,-0.50000000000000000000,-0.899999999999999999996
2014,7,11665.0,0.51,12,2,0.16666666666666666667,0.9926315789473685,-0.50000000000000000000,1.499999999999999999925
2014,10,11665.0,0.45,12,2,0.16666666666666666667,0.9655000000000001,0.00000000000000000000,0.000000000000000000000
2015,1,11665.0,0.98,36,10,0.27777777777777777778,0.9661904761904763,4.0000000000000000,0.666666666666666666647
2015,4,11665.0,2.12,35,12,0.34285714285714285714,1.0186363636363638,0.2000000000000000,0.234285714285714285694
2015,7,11665.0,0.725,24,8,0.33333333333333333333,1.0058695652173915,-0.33333333333333333333,-0.027777777777777777779
2015,10,11665.0,0.665,24,5,0.20833333333333333333,0.9916666666666668,-0.37500000000000000000,-0.375000000000000000004
2016,1,11665.0,0.44333333333333336,36,14,0.38888888888888888889,0.9697333333333336,1.8000000000000000,0.866666666666666666702
2016,4,11665.0,0.44,36,10,0.27777777777777777778,0.9493589743589746,-0.28571428571428571429,-0.285714285714285714282
2016,7,11665.0,0.38,24,7,0.29166666666666666667,0.9282716049382719,-0.30000000000000000000,0.050000000000000000004
2016,10,11665.0,0.27,12,6,0.50000000000000000000,0.904761904761905,-0.14285714285714285714,0.714285714285714285695
2017,1,11665.0,0.24,12,6,0.50000000000000000000,0.8818390804597702,0.00000000000000000000,0.000000000000000000000
2017,4,11665.0,0.28,12,4,0.33333333333333333333,0.861777777777778,-0.33333333333333333333,-0.333333333333333333340
2017,7,11665.0,0.25,12,4,0.33333333333333333333,0.8420430107526884,0.00000000000000000000,0.000000000000000000000
2017,10,11665.0,0.26,12,3,0.25000000000000000000,0.8238541666666669,-0.25000000000000000000,-0.249999999999999999992
2018,1,11665.0,0.27,12,2,0.16666666666666666667,0.8070707070707073,-0.33333333333333333333,-0.333333333333333333320
2018,4,11665.0,0.395,22,11,0.50000000000000000000,0.7949509803921571,4.5000000000000000,1.999999999999999999940
2018,7,11665.0,0.23,22,11,0.50000000000000000000,0.778809523809524,0.00000000000000000000,0.000000000000000000000
2018,10,11665.0,0.24,22,10,0.45454545454545454545,0.7638425925925927,-0.09090909090909090909,-0.090909090909090909100
2019,1,11665.0,0.195,22,10,0.45454545454545454545,0.7484684684684686,0.00000000000000000000,0.000000000000000000000
2019,4,11665.0,0.18,22,9,0.40909090909090909091,0.7335087719298247,-0.10000000000000000000,-0.099999999999999999989
2019,7,11665.0,0.21,22,8,0.36363636363636363636,0.7200854700854702,-0.11111111111111111111,-0.111111111111111111122
2019,10,11665.0,0.21,10,6,0.60000000000000000000,0.7073333333333335,-0.25000000000000000000,0.650000000000000000017
2020,1,11665.0,0.18,10,6,0.60000000000000000000,0.6944715447154474,0.00000000000000000000,0.000000000000000000000
2020,4,11665.0,0.15,10,6,0.60000000000000000000,0.6815079365079366,0.00000000000000000000,0.000000000000000000000
2020,7,11665.0,0.14,10,6,0.60000000000000000000,0.6689147286821707,0.00000000000000000000,0.000000000000000000000
2020,10,11665.0,0.14,10,6,0.60000000000000000000,0.6568939393939396,0.00000000000000000000,0.000000000000000000000
2021,1,11665.0,0.14,10,5,0.50000000000000000000,0.6454074074074075,-0.16666666666666666667,-0.166666666666666666667
2021,4,11665.0,0.158110919,10,4,0.40000000000000000000,0.6348140054855074,-0.20000000000000000000,-0.200000000000000000000
2021,10,11665.0,0.137085,10,4,0.40000000000000000000,0.6242240266453901,0.00000000000000000000,0.000000000000000000000
2022,1,11665.0,0.10695,10,5,0.50000000000000000000,0.6134474844236112,0.2500000000000000,0.250000000000000000000
2022,4,11665.0,0.100121,10,5,0.50000000000000000000,0.6029714337210885,0.00000000000000000000,0.000000000000000000000
2022,7,11665.0,0.170044,10,1,0.10000000000000000000,0.5943128850466668,-0.80000000000000000000,-0.800000000000000000000
2022,10,11665.0,0.108185053,10,4,0.40000000000000000000,0.584780966771242,3.0000000000000000,3.000000000000000000000
2023,1,11665.0,0.136399326977005,10,2,0.20000000000000000000,0.5761582429290452,-0.50000000000000000000,-0.500000000000000000000
2023,4,11665.0,0.1294994675186368,10,2,0.20000000000000000000,0.5677307188646978,0.00000000000000000000,0.000000000000000000000
2008,1,11666.0,2.96,48,30,0.62500000000000000000,2.96,,
2008,4,11666.0,2.91,48,23,0.47916666666666666667,2.935,-0.23333333333333333333,-0.233333333333333333328
2008,7,11666.0,1.3199999999999998,84,52,0.61904761904761904762,2.3966666666666665,1.2608695652173913,0.291925465838509316763
2008,10,11666.0,1.175,84,47,0.55952380952380952381,2.09125,-0.09615384615384615385,-0.096153846153846153847
2009,1,11666.0,1.095,84,42,0.50000000000000000000,1.8920000000000001,-0.10638297872340425532,-0.106382978723404255320
2009,4,11666.0,1.055,84,37,0.44047619047619047619,1.7525000000000002,-0.11904761904761904762,-0.119047619047619047620
2009,7,11666.0,0.8300000000000001,114,58,0.50877192982456140351,1.6207142857142858,0.5675675675675676,0.155049786628733997159
2009,10,11666.0,0.91,114,48,0.42105263157894736842,1.531875,-0.17241379310344827586,-0.172413793103448275866
2010,1,11666.0,0.8433333333333333,114,44,0.38596491228070175439,1.4553703703703704,-0.08333333333333333333,-0.083333333333333333321
2010,4,11666.0,0.82,114,38,0.33333333333333333333,1.3918333333333335,-0.13636363636363636364,-0.136363636363636363654
2010,7,11666.0,0.7799999999999999,114,34,0.29824561403508771930,1.3362121212121212,-0.10526315789473684211,-0.105263157894736842091
2010,10,11666.0,0.575,77,34,0.44155844155844155844,1.2727777777777778,0.00000000000000000000,0.480519480519480519467
2011,1,11666.0,0.585,77,28,0.36363636363636363636,1.219871794871795,-0.17647058823529411765,-0.176470588235294117652
2011,4,11666.0,1.1633333333333333,113,46,0.40707964601769911504,1.2158333333333335,0.6428571428571429,0.119469026548672566371
2011,7,11666.0,0.89,113,35,0.30973451327433628319,1.1941111111111113,-0.23913043478260869565,-0.239130434782608695634
2011,10,11666.0,0.635,77,10,0.12987012987012987013,1.159166666666667,-0.71428571428571428571,-0.580705009276437847872
2012,7,11666.0,6.0,24,18,0.75000000000000000000,1.4439215686274511,0.8000000000000000,4.774999999999999999994
2012,10,11666.0,2.74,24,15,0.62500000000000000000,1.5159259259259261,-0.16666666666666666667,-0.166666666666666666667
2013,1,11666.0,8.735,189,110,0.58201058201058201058,1.8958771929824563,6.3333333333333333,-0.068783068783068783072
2013,4,11666.0,5.67,189,110,0.58201058201058201058,2.0845833333333337,0.00000000000000000000,0.000000000000000000000
2013,7,11666.0,5.83,189,80,0.42328042328042328042,2.262936507936508,-0.27272727272727272727,-0.272727272727272727276
2013,10,11666.0,5.746666666666667,212,66,0.31132075471698113208,2.421287878787879,-0.17500000000000000000,-0.264504716981132075455
2014,1,11666.0,4.1066666666666665,212,56,0.26415094339622641509,2.4945652173913047,-0.15151515151515151515,-0.151515151515151515178
2014,4,11666.0,3.5666666666666664,212,25,0.11792452830188679245,2.5392361111111117,-0.55357142857142857143,-0.553571428571428571432
2014,7,11666.0,3.1799999999999997,212,18,0.08490566037735849057,2.5648666666666666,-0.28000000000000000000,-0.279999999999999999949
2014,10,11666.0,2.6633333333333336,212,23,0.10849056603773584906,2.568653846153846,0.2777777777777778,0.277777777777777777758
2015,1,11666.0,3.46,188,8,0.04255319148936170213,2.601666666666666,-0.65217391304347826087,-0.607770582793709528205
2015,4,11666.0,3.145,188,6,0.03191489361702127660,2.6210714285714283,-0.25000000000000000000,-0.249999999999999999941
2015,7,11666.0,0.86,23,3,0.13043478260869565217,2.5603448275862064,-0.50000000000000000000,3.086956521739130434115
2016,4,11666.0,0.0,35,35,1.00000000000000000000,2.4749999999999996,10.6666666666666667,6.666666666666666666897
2017,4,11666.0,0.0,35,35,1.00000000000000000000,2.39516129032258,0.00000000000000000000,0.000000000000000000000
2017,7,11666.0,0.0,35,35,1.00000000000000000000,2.3203124999999996,0.00000000000000000000,0.000000000000000000000
2017,10,11666.0,0.0,35,35,1.00000000000000000000,2.2499999999999996,0.00000000000000000000,0.000000000000000000000
2019,1,11666.0,0.0,35,35,1.00000000000000000000,2.1838235294117645,0.00000000000000000000,0.000000000000000000000
2019,4,11666.0,0.0,35,35,1.00000000000000000000,2.121428571428571,0.00000000000000000000,0.000000000000000000000
2019,7,11666.0,0.0,35,35,1.00000000000000000000,2.0624999999999996,0.00000000000000000000,0.000000000000000000000
2019,10,11666.0,1.0,30,29,0.96666666666666666667,2.0337837837837833,-0.17142857142857142857,-0.033333333333333333330
2020,1,11666.0,0.78,30,27,0.90000000000000000000,2.0007894736842102,-0.06896551724137931034,-0.068965517241379310348
2020,4,11666.0,0.44,30,27,0.90000000000000000000,1.9607692307692304,0.00000000000000000000,0.000000000000000000000
2020,7,11666.0,0.31,30,27,0.90000000000000000000,1.9194999999999998,0.00000000000000000000,0.000000000000000000000
2020,10,11666.0,0.31,30,27,0.90000000000000000000,1.880243902439024,0.00000000000000000000,0.000000000000000000000
2021,1,11666.0,0.44,30,23,0.76666666666666666667,1.8459523809523806,-0.14814814814814814815,-0.148148148148148148144
2021,4,11666.0,0.637972028,30,18,0.60000000000000000000,1.8178598146046507,-0.21739130434782608696,-0.217391304347826086960
2021,10,11666.0,0.9733286666666666,82,39,0.47560975609756097561,1.7986659248787873,1.1666666666666667,-0.207317073170731707317
2022,1,11666.0,0.8951266666666666,84,37,0.44047619047619047619,1.7785872746962959,-0.05128205128205128205,-0.073870573870573870575
2022,4,11666.0,1.2743375000000001,65,12,0.18461538461538461538,1.7676253230724632,-0.67567567567567567568,-0.580873180873180873191
2022,7,11666.0,1.0851865,65,12,0.18461538461538461538,1.7531053481134748,0.00000000000000000000,0.000000000000000000000
2022,10,11666.0,0.9697404855,65,12,0.18461538461538461538,1.7367852468090275,0.00000000000000000000,0.000000000000000000000
2023,1,11666.0,0.8928941644237038,65,11,0.16923076923076923077,1.719562979821572,-0.08333333333333333333,-0.083333333333333333306
2023,4,11666.0,0.7990668612741322,65,11,0.16923076923076923077,1.701153057450623,0.00000000000000000000,0.000000000000000000000
2016,7,11668.0,0.82,8,5,0.62500000000000000000,0.82,,
2016,10,11668.0,0.64,8,4,0.50000000000000000000,0.73,-0.20000000000000000000,-0.200000000000000000000
2017,1,11668.0,0.73,14,6,0.42857142857142857143,0.73,0.5000000000000000,-0.142857142857142857140
2017,4,11668.0,0.59,6,2,0.33333333333333333333,0.695,-0.66666666666666666667,-0.222222222222222222233
2020,7,11668.0,0.65,11,3,0.27272727272727272727,0.6859999999999999,0.5000000000000000,-0.181818181818181818182
2020,10,11668.0,0.65,11,3,0.27272727272727272727,0.68,0.00000000000000000000,0.000000000000000000000
2021,1,11668.0,0.44,11,3,0.27272727272727272727,0.6457142857142858,0.00000000000000000000,0.000000000000000000000
2021,4,11668.0,0.377763975,11,3,0.27272727272727272727,0.612220496875,0.00000000000000000000,0.000000000000000000000
2021,10,11668.0,0.365066,11,1,0.09090909090909090909,0.584758886111111,-0.66666666666666666667,-0.666666666666666666667
2022,1,11668.0,0.327061,11,1,0.09090909090909090909,0.5589890974999999,0.00000000000000000000,0.000000000000000000000
2022,4,11668.0,0.267693,12,4,0.33333333333333333333,0.5325076340909091,3.0000000000000000,2.666666666666666666667
2022,10,11668.0,0.387261146,14,2,0.14285714285714285714,0.5204037600833333,-0.50000000000000000000,-0.571428571428571428576
2023,1,11668.0,0.3545189504373178,14,2,0.14285714285714285714,0.5076433901105629,0.00000000000000000000,0.000000000000000000000
2023,4,11668.0,0.6799989206400605,75,53,0.70666666666666666667,0.5199544994340984,25.5000000000000000,3.946666666666666666789
2008,1,11669.0,1.32,47,2,0.04255319148936170213,1.32,,
2011,1,11669.0,2.7,30,26,0.86666666666666666667,2.0100000000000002,12.0000000000000000,19.366666666666666665625
2011,4,11669.0,1.95,30,22,0.73333333333333333333,1.9900000000000002,-0.15384615384615384615,-0.153846153846153846161
2011,7,11669.0,2.17,30,13,0.43333333333333333333,2.035,-0.40909090909090909091,-0.409090909090909090911
2011,10,11669.0,1.74,30,11,0.36666666666666666667,1.9760000000000002,-0.15384615384615384615,-0.153846153846153846140
2012,1,11669.0,1.8,30,5,0.16666666666666666667,1.946666666666667,-0.54545454545454545455,-0.545454545454545454540
2013,7,11669.0,0.91,10,8,0.80000000000000000000,1.7985714285714287,0.6000000000000000,3.799999999999999999904
2013,10,11669.0,0.55,10,7,0.70000000000000000000,1.6425000000000003,-0.12500000000000000000,-0.125000000000000000000
2014,1,11669.0,0.32,10,7,0.70000000000000000000,1.4955555555555557,0.00000000000000000000,0.000000000000000000000
2014,4,11669.0,0.66,10,2,0.20000000000000000000,1.4120000000000004,-0.71428571428571428571,-0.714285714285714285714
2014,7,11669.0,0.53,10,2,0.20000000000000000000,1.331818181818182,0.00000000000000000000,0.000000000000000000000
2014,10,11669.0,0.45,10,2,0.20000000000000000000,1.2583333333333335,0.00000000000000000000,0.000000000000000000000
2015,4,11669.0,1.21,29,17,0.58620689655172413793,1.2546153846153847,7.5000000000000000,1.931034482758620689650
2015,7,11669.0,0.98,29,17,0.58620689655172413793,1.235,0.00000000000000000000,0.000000000000000000000
2015,10,11669.0,0.78,29,17,0.58620689655172413793,1.204666666666667,0.00000000000000000000,0.000000000000000000000
2016,1,11669.0,0.66,29,17,0.58620689655172413793,1.1706250000000002,0.00000000000000000000,0.000000000000000000000
2016,4,11669.0,0.28,40,28,0.70000000000000000000,1.1182352941176474,0.6470588235294118,0.194117647058823529414
2016,7,11669.0,1.9266666666666665,62,41,0.66129032258064516129,1.1631481481481485,0.4642857142857143,-0.055299539170506912443
2016,10,11669.0,0.79,62,41,0.66129032258064516129,1.1435087719298247,0.00000000000000000000,0.000000000000000000000
2017,1,11669.0,1.09,62,25,0.40322580645161290323,1.1408333333333336,-0.39024390243902439024,-0.390243902439024390237
2017,4,11669.0,1.0033333333333332,62,18,0.29032258064516129032,1.1342857142857146,-0.28000000000000000000,-0.280000000000000000014
2017,7,11669.0,3.8866666666666667,234,174,0.74358974358974358974,1.2593939393939395,8.6666666666666667,1.561253561253561253572
2017,10,11669.0,2.483333333333333,234,167,0.71367521367521367521,1.312608695652174,-0.04022988505747126437,-0.040229885057471264368
2018,1,11669.0,1.3975,244,172,0.70491803278688524590,1.3161458333333336,0.0299401197604790,-0.012270540885442230291
2018,4,11669.0,1.6075000000000002,236,152,0.64406779661016949153,1.3278000000000003,-0.11627906976744186047,-0.086322428064643279455
2018,7,11669.0,1.264,247,155,0.62753036437246963563,1.3253461538461542,0.0197368421052632,-0.025676539526955039424
2018,10,11669.0,0.9900000000000002,247,155,0.62753036437246963563,1.3129259259259263,0.00000000000000000000,0.000000000000000000000
2019,1,11669.0,0.7150000000000002,261,164,0.62835249042145593870,1.291571428571429,0.0580645161290323,0.001310097639352366828
2019,4,11669.0,0.6685714285714285,337,232,0.68842729970326409496,1.2700886699507394,0.4146341463414634,0.095606861113121516974
2019,7,11669.0,0.8999999999999999,327,189,0.57798165137614678899,1.2577523809523814,-0.18534482758620689655,-0.160431825371717810826
2019,10,11669.0,0.986,320,178,0.55625000000000000000,1.2489861751152076,-0.05820105820105820106,-0.037599206349206349205
2020,1,11669.0,1.055,308,167,0.54220779220779220779,1.2429241071428574,-0.06179775280898876404,-0.025244418502845469142
2020,4,11669.0,0.9549999999999998,308,167,0.54220779220779220779,1.2341991341991343,0.00000000000000000000,0.000000000000000000000
2020,7,11669.0,0.9374999999999999,308,160,0.51948051948051948052,1.2254726890756305,-0.04191616766467065868,-0.041916167664670658678
2020,10,11669.0,0.9374999999999999,308,160,0.51948051948051948052,1.217244897959184,0.00000000000000000000,0.000000000000000000000
2021,1,11669.0,0.9766666666666669,368,152,0.41304347826086956522,1.2105621693121695,-0.05000000000000000000,-0.204891304347826086952
2021,4,11669.0,0.9418424264285715,403,185,0.45905707196029776675,1.2032994735585587,0.2171052631578947,0.111401332114405119493
2021,10,11669.0,1.0599367142857143,411,165,0.40145985401459854015,1.199526769367168,-0.10810810810810810811,-0.125468534227658315242
2022,1,11669.0,1.204330857142857,411,142,0.34549878345498783455,1.1996499511050063,-0.13939393939393939394,-0.139393939393939393948
2022,4,11669.0,1.2712671666666666,335,82,0.24477611940298507463,1.2014403814940477,-0.42253521126760563380,-0.291528274122346016388
