"tyear","tmonth","id_sepomex","capital_gain","delta_capital_gain_index"
2023,4,11298,1.6010437209290813,0.02190979474483923
2017,1,11299,1.0340031758350765,0.034003175835076505
2017,4,11299,1.0756566438966613,0.04028369451374725
2017,7,11299,1.1164846750045538,0.03795637886825065
2017,10,11299,1.1547359203411702,0.03426043025307113
2018,1,11299,1.1979265168193245,0.03740300766377258
2018,4,11299,1.2322638516553217,0.02866397425375311
2018,7,11299,1.2612890012380717,0.02355433014103281
2018,10,11299,1.2951480630583485,0.02684480859425631
2019,1,11299,1.3163340040756861,0.01635792973917538
2019,4,11299,1.340416043309605,0.018294778649913468
2019,7,11299,1.3647627910393767,0.01816357529536683
2019,10,11299,1.3850402241597068,0.014857844347358817
2020,1,11299,1.3995004752182507,0.010440311267722713
2020,4,11299,1.4116958843888145,0.008714115776675246
2020,7,11299,1.41959551444497,0.0055958440791059605
2020,10,11299,1.4279190040922234,0.0058632825777191755
2021,1,11299,1.4409290902969878,0.009111221412054338
2021,4,11299,1.4545207305266934,0.00943255315006808
2021,7,11299,1.4475373364044317,-0.004801165068120339
2021,10,11299,1.4611892975945562,0.009431163429632017
2022,1,11299,1.4752337543770897,0.009611661408726269
2022,4,11299,1.4853185697803655,0.006836079620164304
2022,7,11299,1.5136250700584983,0.019057528030716364
2022,10,11299,1.5382909698132932,0.016295911215213676
2023,1,11299,1.5667172671819298,0.018479142065097598
2023,4,11299,1.6010437209290813,0.02190979474483923
2017,1,11300,1.0340031758350765,0.034003175835076505
2017,4,11300,1.0756566438966613,0.04028369451374725
2017,7,11300,1.1164846750045538,0.03795637886825065
2017,10,11300,1.1547359203411702,0.03426043025307113
2018,1,11300,1.1979265168193245,0.03740300766377258
2018,4,11300,1.2322638516553217,0.02866397425375311
2018,7,11300,1.2612890012380717,0.02355433014103281
2018,10,11300,1.2951480630583485,0.02684480859425631
2019,1,11300,1.3163340040756861,0.01635792973917538
2019,4,11300,1.340416043309605,0.018294778649913468
2019,7,11300,1.3647627910393767,0.01816357529536683
2019,10,11300,1.3850402241597068,0.014857844347358817
2020,1,11300,1.3995004752182507,0.010440311267722713
2020,4,11300,1.4116958843888145,0.008714115776675246
2020,7,11300,1.41959551444497,0.0055958440791059605
2020,10,11300,1.4279190040922234,0.0058632825777191755
2021,1,11300,1.4409290902969878,0.009111221412054338
2021,4,11300,1.4545207305266934,0.00943255315006808
2021,7,11300,1.4475373364044317,-0.004801165068120339
2021,10,11300,1.4611892975945562,0.009431163429632017
2022,1,11300,1.4752337543770897,0.009611661408726269
2022,4,11300,1.4853185697803655,0.006836079620164304
2022,7,11300,1.5136250700584983,0.019057528030716364
2022,10,11300,1.5382909698132932,0.016295911215213676
2023,1,11300,1.5667172671819298,0.018479142065097598
2023,4,11300,1.6010437209290813,0.02190979474483923
2017,1,11301,1.0340031758350765,0.034003175835076505
2017,4,11301,1.0756566438966613,0.04028369451374725
2017,7,11301,1.1164846750045538,0.03795637886825065
2017,10,11301,1.1547359203411702,0.03426043025307113
2018,1,11301,1.1979265168193245,0.03740300766377258
2018,4,11301,1.2322638516553217,0.02866397425375311
2018,7,11301,1.2612890012380717,0.02355433014103281
2018,10,11301,1.2951480630583485,0.02684480859425631
2019,1,11301,1.3163340040756861,0.01635792973917538
2019,4,11301,1.340416043309605,0.018294778649913468
2019,7,11301,1.3647627910393767,0.01816357529536683
2019,10,11301,1.3850402241597068,0.014857844347358817
2020,1,11301,1.3995004752182507,0.010440311267722713
2020,4,11301,1.4116958843888145,0.008714115776675246
2020,7,11301,1.41959551444497,0.0055958440791059605
2020,10,11301,1.4279190040922234,0.0058632825777191755
2021,1,11301,1.4409290902969878,0.009111221412054338
2021,4,11301,1.4545207305266934,0.00943255315006808
2021,7,11301,1.4475373364044317,-0.004801165068120339
2021,10,11301,1.4611892975945562,0.009431163429632017
2022,1,11301,1.4752337543770897,0.009611661408726269
2022,4,11301,1.4853185697803655,0.006836079620164304
2022,7,11301,1.5136250700584983,0.019057528030716364
2022,10,11301,1.5382909698132932,0.016295911215213676
2023,1,11301,1.5667172671819298,0.018479142065097598
2023,4,11301,1.6010437209290813,0.02190979474483923
2017,1,11302,1.0340031758350765,0.034003175835076505
2017,4,11302,1.0756566438966613,0.04028369451374725
2017,7,11302,1.1164846750045538,0.03795637886825065
2017,10,11302,1.1547359203411702,0.03426043025307113
2018,1,11302,1.1979265168193245,0.03740300766377258
2018,4,11302,1.2322638516553217,0.02866397425375311
2018,7,11302,1.2612890012380717,0.02355433014103281
2018,10,11302,1.2951480630583485,0.02684480859425631
2019,1,11302,1.3163340040756861,0.01635792973917538
2019,4,11302,1.340416043309605,0.018294778649913468
2019,7,11302,1.3647627910393767,0.01816357529536683
2019,10,11302,1.3850402241597068,0.014857844347358817
2020,1,11302,1.3995004752182507,0.010440311267722713
2020,4,11302,1.4116958843888145,0.008714115776675246
2020,7,11302,1.41959551444497,0.0055958440791059605
2020,10,11302,1.4279190040922234,0.0058632825777191755
2021,1,11302,1.4409290902969878,0.009111221412054338
2021,4,11302,1.4545207305266934,0.00943255315006808
2021,7,11302,1.4475373364044317,-0.004801165068120339
2021,10,11302,1.4611892975945562,0.009431163429632017
2022,1,11302,1.4752337543770897,0.009611661408726269
2022,4,11302,1.4853185697803655,0.006836079620164304
2022,7,11302,1.5136250700584983,0.019057528030716364
2022,10,11302,1.5382909698132932,0.016295911215213676
2023,1,11302,1.5667172671819298,0.018479142065097598
2023,4,11302,1.6010437209290813,0.02190979474483923
2017,1,11303,1.0340031758350765,0.034003175835076505
2017,4,11303,1.0756566438966613,0.04028369451374725
2017,7,11303,1.1164846750045538,0.03795637886825065
2017,10,11303,1.1547359203411702,0.03426043025307113
2018,1,11303,1.1979265168193245,0.03740300766377258
2018,4,11303,1.2322638516553217,0.02866397425375311
2018,7,11303,1.2612890012380717,0.02355433014103281
2018,10,11303,1.2951480630583485,0.02684480859425631
2019,1,11303,1.3163340040756861,0.01635792973917538
2019,4,11303,1.340416043309605,0.018294778649913468
2019,7,11303,1.3647627910393767,0.01816357529536683
2019,10,11303,1.3850402241597068,0.014857844347358817
2020,1,11303,1.3995004752182507,0.010440311267722713
2020,4,11303,1.4116958843888145,0.008714115776675246
2020,7,11303,1.41959551444497,0.0055958440791059605
2020,10,11303,1.4279190040922234,0.0058632825777191755
2021,1,11303,1.4409290902969878,0.009111221412054338
2021,4,11303,1.4545207305266934,0.00943255315006808
2021,7,11303,1.4475373364044317,-0.004801165068120339
2021,10,11303,1.4611892975945562,0.009431163429632017
2022,1,11303,1.4752337543770897,0.009611661408726269
2022,4,11303,1.4853185697803655,0.006836079620164304
2022,7,11303,1.5136250700584983,0.019057528030716364
2022,10,11303,1.5382909698132932,0.016295911215213676
2023,1,11303,1.5667172671819298,0.018479142065097598
2023,4,11303,1.6010437209290813,0.02190979474483923
2017,1,11304,1.0340031758350765,0.034003175835076505
2017,4,11304,1.0756566438966613,0.04028369451374725
2017,7,11304,1.1164846750045538,0.03795637886825065
2017,10,11304,1.1547359203411702,0.03426043025307113
2018,1,11304,1.1979265168193245,0.03740300766377258
2018,4,11304,1.2322638516553217,0.02866397425375311
2018,7,11304,1.2612890012380717,0.02355433014103281
2018,10,11304,1.2951480630583485,0.02684480859425631
2019,1,11304,1.3163340040756861,0.01635792973917538
2019,4,11304,1.340416043309605,0.018294778649913468
2019,7,11304,1.3647627910393767,0.01816357529536683
2019,10,11304,1.3850402241597068,0.014857844347358817
2020,1,11304,1.3995004752182507,0.010440311267722713
2020,4,11304,1.4116958843888145,0.008714115776675246
2020,7,11304,1.41959551444497,0.0055958440791059605
2020,10,11304,1.4279190040922234,0.0058632825777191755
2021,1,11304,1.4409290902969878,0.009111221412054338
2021,4,11304,1.4545207305266934,0.00943255315006808
2021,7,11304,1.4475373364044317,-0.004801165068120339
2021,10,11304,1.4611892975945562,0.009431163429632017
2022,1,11304,1.4752337543770897,0.009611661408726269
2022,4,11304,1.4853185697803655,0.006836079620164304
2022,7,11304,1.5136250700584983,0.019057528030716364
2022,10,11304,1.5382909698132932,0.016295911215213676
2023,1,11304,1.5667172671819298,0.018479142065097598
2023,4,11304,1.6010437209290813,0.02190979474483923
2017,1,11305,1.0340031758350765,0.034003175835076505
2017,4,11305,1.0756566438966613,0.04028369451374725
2017,7,11305,1.1164846750045538,0.03795637886825065
2017,10,11305,1.1547359203411702,0.03426043025307113
2018,1,11305,1.1979265168193245,0.03740300766377258
2018,4,11305,1.2322638516553217,0.02866397425375311
2018,7,11305,1.2612890012380717,0.02355433014103281
2018,10,11305,1.2951480630583485,0.02684480859425631
2019,1,11305,1.3163340040756861,0.01635792973917538
2019,4,11305,1.340416043309605,0.018294778649913468
2019,7,11305,1.3647627910393767,0.01816357529536683
2019,10,11305,1.3850402241597068,0.014857844347358817
2020,1,11305,1.3995004752182507,0.010440311267722713
2020,4,11305,1.4116958843888145,0.008714115776675246
2020,7,11305,1.41959551444497,0.0055958440791059605
2020,10,11305,1.4279190040922234,0.0058632825777191755
2021,1,11305,1.4409290902969878,0.009111221412054338
2021,4,11305,1.4545207305266934,0.00943255315006808
2021,7,11305,1.4475373364044317,-0.004801165068120339
2021,10,11305,1.4611892975945562,0.009431163429632017
2022,1,11305,1.4752337543770897,0.009611661408726269
2022,4,11305,1.4853185697803655,0.006836079620164304
2022,7,11305,1.5136250700584983,0.019057528030716364
2022,10,11305,1.5382909698132932,0.016295911215213676
2023,1,11305,1.5667172671819298,0.018479142065097598
2023,4,11305,1.6010437209290813,0.02190979474483923
2017,1,11306,1.0340031758350765,0.034003175835076505
2017,4,11306,1.0756566438966613,0.04028369451374725
2017,7,11306,1.1164846750045538,0.03795637886825065
2017,10,11306,1.1547359203411702,0.03426043025307113
2018,1,11306,1.1979265168193245,0.03740300766377258
2018,4,11306,1.2322638516553217,0.02866397425375311
2018,7,11306,1.2612890012380717,0.02355433014103281
2018,10,11306,1.2951480630583485,0.02684480859425631
2019,1,11306,1.3163340040756861,0.01635792973917538
2019,4,11306,1.340416043309605,0.018294778649913468
2019,7,11306,1.3647627910393767,0.01816357529536683
2019,10,11306,1.3850402241597068,0.014857844347358817
2020,1,11306,1.3995004752182507,0.010440311267722713
2020,4,11306,1.4116958843888145,0.008714115776675246
2020,7,11306,1.41959551444497,0.0055958440791059605
2020,10,11306,1.4279190040922234,0.0058632825777191755
2021,1,11306,1.4409290902969878,0.009111221412054338
2021,4,11306,1.4545207305266934,0.00943255315006808
2021,7,11306,1.4475373364044317,-0.004801165068120339
2021,10,11306,1.4611892975945562,0.009431163429632017
2022,1,11306,1.4752337543770897,0.009611661408726269
2022,4,11306,1.4853185697803655,0.006836079620164304
2022,7,11306,1.5136250700584983,0.019057528030716364
2022,10,11306,1.5382909698132932,0.016295911215213676
2023,1,11306,1.5667172671819298,0.018479142065097598
2023,4,11306,1.6010437209290813,0.02190979474483923
2017,1,11307,1.0340031758350765,0.034003175835076505
2017,4,11307,1.0756566438966613,0.04028369451374725
2017,7,11307,1.1164846750045538,0.03795637886825065
2017,10,11307,1.1547359203411702,0.03426043025307113
2018,1,11307,1.1979265168193245,0.03740300766377258
2018,4,11307,1.2322638516553217,0.02866397425375311
2018,7,11307,1.2612890012380717,0.02355433014103281
2018,10,11307,1.2951480630583485,0.02684480859425631
2019,1,11307,1.3163340040756861,0.01635792973917538
2019,4,11307,1.340416043309605,0.018294778649913468
2019,7,11307,1.3647627910393767,0.01816357529536683
2019,10,11307,1.3850402241597068,0.014857844347358817
2020,1,11307,1.3995004752182507,0.010440311267722713
2020,4,11307,1.4116958843888145,0.008714115776675246
2020,7,11307,1.41959551444497,0.0055958440791059605
2020,10,11307,1.4279190040922234,0.0058632825777191755
2021,1,11307,1.4409290902969878,0.009111221412054338
2021,4,11307,1.4545207305266934,0.00943255315006808
2021,7,11307,1.4475373364044317,-0.004801165068120339
2021,10,11307,1.4611892975945562,0.009431163429632017
2022,1,11307,1.4752337543770897,0.009611661408726269
2022,4,11307,1.4853185697803655,0.006836079620164304
2022,7,11307,1.5136250700584983,0.019057528030716364
2022,10,11307,1.5382909698132932,0.016295911215213676
2023,1,11307,1.5667172671819298,0.018479142065097598
2023,4,11307,1.6010437209290813,0.02190979474483923
2017,1,11308,1.0340031758350765,0.034003175835076505
2017,4,11308,1.0756566438966613,0.04028369451374725
2017,7,11308,1.1164846750045538,0.03795637886825065
2017,10,11308,1.1547359203411702,0.03426043025307113
2018,1,11308,1.1979265168193245,0.03740300766377258
2018,4,11308,1.2322638516553217,0.02866397425375311
2018,7,11308,1.2612890012380717,0.02355433014103281
2018,10,11308,1.2951480630583485,0.02684480859425631
2019,1,11308,1.3163340040756861,0.01635792973917538
2019,4,11308,1.340416043309605,0.018294778649913468
2019,7,11308,1.3647627910393767,0.01816357529536683
2019,10,11308,1.3850402241597068,0.014857844347358817
2020,1,11308,1.3995004752182507,0.010440311267722713
2020,4,11308,1.4116958843888145,0.008714115776675246
2020,7,11308,1.41959551444497,0.0055958440791059605
2020,10,11308,1.4279190040922234,0.0058632825777191755
2021,1,11308,1.4409290902969878,0.009111221412054338
2021,4,11308,1.4545207305266934,0.00943255315006808
2021,7,11308,1.4475373364044317,-0.004801165068120339
2021,10,11308,1.4611892975945562,0.009431163429632017
2022,1,11308,1.4752337543770897,0.009611661408726269
2022,4,11308,1.4853185697803655,0.006836079620164304
2022,7,11308,1.5136250700584983,0.019057528030716364
2022,10,11308,1.5382909698132932,0.016295911215213676
2023,1,11308,1.5667172671819298,0.018479142065097598
2023,4,11308,1.6010437209290813,0.02190979474483923
2017,1,11309,1.0340031758350765,0.034003175835076505
2017,4,11309,1.0756566438966613,0.04028369451374725
2017,7,11309,1.1164846750045538,0.03795637886825065
2017,10,11309,1.1547359203411702,0.03426043025307113
2018,1,11309,1.1979265168193245,0.03740300766377258
2018,4,11309,1.2322638516553217,0.02866397425375311
2018,7,11309,1.2612890012380717,0.02355433014103281
2018,10,11309,1.2951480630583485,0.02684480859425631
2019,1,11309,1.3163340040756861,0.01635792973917538
2019,4,11309,1.340416043309605,0.018294778649913468
2019,7,11309,1.3647627910393767,0.01816357529536683
2019,10,11309,1.3850402241597068,0.014857844347358817
2020,1,11309,1.3995004752182507,0.010440311267722713
2020,4,11309,1.4116958843888145,0.008714115776675246
2020,7,11309,1.41959551444497,0.0055958440791059605
2020,10,11309,1.4279190040922234,0.0058632825777191755
2021,1,11309,1.4409290902969878,0.009111221412054338
2021,4,11309,1.4545207305266934,0.00943255315006808
2021,7,11309,1.4475373364044317,-0.004801165068120339
2021,10,11309,1.4611892975945562,0.009431163429632017
2022,1,11309,1.4752337543770897,0.009611661408726269
2022,4,11309,1.4853185697803655,0.006836079620164304
2022,7,11309,1.5136250700584983,0.019057528030716364
2022,10,11309,1.5382909698132932,0.016295911215213676
2023,1,11309,1.5667172671819298,0.018479142065097598
2023,4,11309,1.6010437209290813,0.02190979474483923
2017,1,11310,1.0340031758350765,0.034003175835076505
2017,4,11310,1.0756566438966613,0.04028369451374725
2017,7,11310,1.1164846750045538,0.03795637886825065
2017,10,11310,1.1547359203411702,0.03426043025307113
2018,1,11310,1.1979265168193245,0.03740300766377258
2018,4,11310,1.2322638516553217,0.02866397425375311
2018,7,11310,1.2612890012380717,0.02355433014103281
2018,10,11310,1.2951480630583485,0.02684480859425631
2019,1,11310,1.3163340040756861,0.01635792973917538
2019,4,11310,1.340416043309605,0.018294778649913468
2019,7,11310,1.3647627910393767,0.01816357529536683
2019,10,11310,1.3850402241597068,0.014857844347358817
2020,1,11310,1.3995004752182507,0.010440311267722713
2020,4,11310,1.4116958843888145,0.008714115776675246
2020,7,11310,1.41959551444497,0.0055958440791059605
2020,10,11310,1.4279190040922234,0.0058632825777191755
2021,1,11310,1.4409290902969878,0.009111221412054338
2021,4,11310,1.4545207305266934,0.00943255315006808
2021,7,11310,1.4475373364044317,-0.004801165068120339
2021,10,11310,1.4611892975945562,0.009431163429632017
2022,1,11310,1.4752337543770897,0.009611661408726269
2022,4,11310,1.4853185697803655,0.006836079620164304
2022,7,11310,1.5136250700584983,0.019057528030716364
2022,10,11310,1.5382909698132932,0.016295911215213676
2023,1,11310,1.5667172671819298,0.018479142065097598
2023,4,11310,1.6010437209290813,0.02190979474483923
2017,1,11311,1.0340031758350765,0.034003175835076505
2017,4,11311,1.0756566438966613,0.04028369451374725
2017,7,11311,1.1164846750045538,0.03795637886825065
2017,10,11311,1.1547359203411702,0.03426043025307113
2018,1,11311,1.1979265168193245,0.03740300766377258
2018,4,11311,1.2322638516553217,0.02866397425375311
2018,7,11311,1.2612890012380717,0.02355433014103281
2018,10,11311,1.2951480630583485,0.02684480859425631
2019,1,11311,1.3163340040756861,0.01635792973917538
2019,4,11311,1.340416043309605,0.018294778649913468
2019,7,11311,1.3647627910393767,0.01816357529536683
2019,10,11311,1.3850402241597068,0.014857844347358817
2020,1,11311,1.3995004752182507,0.010440311267722713
2020,4,11311,1.4116958843888145,0.008714115776675246
2020,7,11311,1.41959551444497,0.0055958440791059605
2020,10,11311,1.4279190040922234,0.0058632825777191755
2021,1,11311,1.4409290902969878,0.009111221412054338
2021,4,11311,1.4545207305266934,0.00943255315006808
2021,7,11311,1.4475373364044317,-0.004801165068120339
2021,10,11311,1.4611892975945562,0.009431163429632017
2022,1,11311,1.4752337543770897,0.009611661408726269
2022,4,11311,1.4853185697803655,0.006836079620164304
2022,7,11311,1.5136250700584983,0.019057528030716364
2022,10,11311,1.5382909698132932,0.016295911215213676
2023,1,11311,1.5667172671819298,0.018479142065097598
2023,4,11311,1.6010437209290813,0.02190979474483923
2017,1,11312,1.0340031758350765,0.034003175835076505
2017,4,11312,1.0756566438966613,0.04028369451374725
2017,7,11312,1.1164846750045538,0.03795637886825065
2017,10,11312,1.1547359203411702,0.03426043025307113
2018,1,11312,1.1979265168193245,0.03740300766377258
2018,4,11312,1.2322638516553217,0.02866397425375311
2018,7,11312,1.2612890012380717,0.02355433014103281
2018,10,11312,1.2951480630583485,0.02684480859425631
2019,1,11312,1.3163340040756861,0.01635792973917538
2019,4,11312,1.340416043309605,0.018294778649913468
2019,7,11312,1.3647627910393767,0.01816357529536683
2019,10,11312,1.3850402241597068,0.014857844347358817
2020,1,11312,1.3995004752182507,0.010440311267722713
2020,4,11312,1.4116958843888145,0.008714115776675246
2020,7,11312,1.41959551444497,0.0055958440791059605
2020,10,11312,1.4279190040922234,0.0058632825777191755
2021,1,11312,1.4409290902969878,0.009111221412054338
2021,4,11312,1.4545207305266934,0.00943255315006808
2021,7,11312,1.4475373364044317,-0.004801165068120339
2021,10,11312,1.4611892975945562,0.009431163429632017
2022,1,11312,1.4752337543770897,0.009611661408726269
2022,4,11312,1.4853185697803655,0.006836079620164304
2022,7,11312,1.5136250700584983,0.019057528030716364
2022,10,11312,1.5382909698132932,0.016295911215213676
2023,1,11312,1.5667172671819298,0.018479142065097598
2023,4,11312,1.6010437209290813,0.02190979474483923
2017,1,11313,1.0340031758350765,0.034003175835076505
2017,4,11313,1.0756566438966613,0.04028369451374725
2017,7,11313,1.1164846750045538,0.03795637886825065
2017,10,11313,1.1547359203411702,0.03426043025307113
2018,1,11313,1.1979265168193245,0.03740300766377258
2018,4,11313,1.2322638516553217,0.02866397425375311
2018,7,11313,1.2612890012380717,0.02355433014103281
2018,10,11313,1.2951480630583485,0.02684480859425631
2019,1,11313,1.3163340040756861,0.01635792973917538
2019,4,11313,1.340416043309605,0.018294778649913468
2019,7,11313,1.3647627910393767,0.01816357529536683
2019,10,11313,1.3850402241597068,0.014857844347358817
2020,1,11313,1.3995004752182507,0.010440311267722713
2020,4,11313,1.4116958843888145,0.008714115776675246
2020,7,11313,1.41959551444497,0.0055958440791059605
2020,10,11313,1.4279190040922234,0.0058632825777191755
2021,1,11313,1.4409290902969878,0.009111221412054338
2021,4,11313,1.4545207305266934,0.00943255315006808
2021,7,11313,1.4475373364044317,-0.004801165068120339
2021,10,11313,1.4611892975945562,0.009431163429632017
2022,1,11313,1.4752337543770897,0.009611661408726269
2022,4,11313,1.4853185697803655,0.006836079620164304
2022,7,11313,1.5136250700584983,0.019057528030716364
2022,10,11313,1.5382909698132932,0.016295911215213676
2023,1,11313,1.5667172671819298,0.018479142065097598
2023,4,11313,1.6010437209290813,0.02190979474483923
2017,1,11314,1.0340031758350765,0.034003175835076505
2017,4,11314,1.0756566438966613,0.04028369451374725
2017,7,11314,1.1164846750045538,0.03795637886825065
2017,10,11314,1.1547359203411702,0.03426043025307113
2018,1,11314,1.1979265168193245,0.03740300766377258
2018,4,11314,1.2322638516553217,0.02866397425375311
2018,7,11314,1.2612890012380717,0.02355433014103281
2018,10,11314,1.2951480630583485,0.02684480859425631
2019,1,11314,1.3163340040756861,0.01635792973917538
2019,4,11314,1.340416043309605,0.018294778649913468
2019,7,11314,1.3647627910393767,0.01816357529536683
2019,10,11314,1.3850402241597068,0.014857844347358817
2020,1,11314,1.3995004752182507,0.010440311267722713
2020,4,11314,1.4116958843888145,0.008714115776675246
2020,7,11314,1.41959551444497,0.0055958440791059605
2020,10,11314,1.4279190040922234,0.0058632825777191755
2021,1,11314,1.4409290902969878,0.009111221412054338
2021,4,11314,1.4545207305266934,0.00943255315006808
2021,7,11314,1.4475373364044317,-0.004801165068120339
2021,10,11314,1.4611892975945562,0.009431163429632017
2022,1,11314,1.4752337543770897,0.009611661408726269
2022,4,11314,1.4853185697803655,0.006836079620164304
2022,7,11314,1.5136250700584983,0.019057528030716364
2022,10,11314,1.5382909698132932,0.016295911215213676
2023,1,11314,1.5667172671819298,0.018479142065097598
2023,4,11314,1.6010437209290813,0.02190979474483923
2017,1,11315,1.0340031758350765,0.034003175835076505
2017,4,11315,1.0756566438966613,0.04028369451374725
2017,7,11315,1.1164846750045538,0.03795637886825065
2017,10,11315,1.1547359203411702,0.03426043025307113
2018,1,11315,1.1979265168193245,0.03740300766377258
2018,4,11315,1.2322638516553217,0.02866397425375311
2018,7,11315,1.2612890012380717,0.02355433014103281
2018,10,11315,1.2951480630583485,0.02684480859425631
2019,1,11315,1.3163340040756861,0.01635792973917538
2019,4,11315,1.340416043309605,0.018294778649913468
2019,7,11315,1.3647627910393767,0.01816357529536683
2019,10,11315,1.3850402241597068,0.014857844347358817
2020,1,11315,1.3995004752182507,0.010440311267722713
2020,4,11315,1.4116958843888145,0.008714115776675246
2020,7,11315,1.41959551444497,0.0055958440791059605
2020,10,11315,1.4279190040922234,0.0058632825777191755
2021,1,11315,1.4409290902969878,0.009111221412054338
2021,4,11315,1.4545207305266934,0.00943255315006808
2021,7,11315,1.4475373364044317,-0.004801165068120339
2021,10,11315,1.4611892975945562,0.009431163429632017
2022,1,11315,1.4752337543770897,0.009611661408726269
2022,4,11315,1.4853185697803655,0.006836079620164304
2022,7,11315,1.5136250700584983,0.019057528030716364
2022,10,11315,1.5382909698132932,0.016295911215213676
2023,1,11315,1.5667172671819298,0.018479142065097598
2023,4,11315,1.6010437209290813,0.02190979474483923
2017,1,11316,1.0340031758350765,0.034003175835076505
2017,4,11316,1.0756566438966613,0.04028369451374725
2017,7,11316,1.1164846750045538,0.03795637886825065
2017,10,11316,1.1547359203411702,0.03426043025307113
2018,1,11316,1.1979265168193245,0.03740300766377258
2018,4,11316,1.2322638516553217,0.02866397425375311
2018,7,11316,1.2612890012380717,0.02355433014103281
2018,10,11316,1.2951480630583485,0.02684480859425631
2019,1,11316,1.3163340040756861,0.01635792973917538
2019,4,11316,1.340416043309605,0.018294778649913468
2019,7,11316,1.3647627910393767,0.01816357529536683
2019,10,11316,1.3850402241597068,0.014857844347358817
2020,1,11316,1.3995004752182507,0.010440311267722713
2020,4,11316,1.4116958843888145,0.008714115776675246
2020,7,11316,1.41959551444497,0.0055958440791059605
2020,10,11316,1.4279190040922234,0.0058632825777191755
2021,1,11316,1.4409290902969878,0.009111221412054338
2021,4,11316,1.4545207305266934,0.00943255315006808
2021,7,11316,1.4475373364044317,-0.004801165068120339
2021,10,11316,1.4611892975945562,0.009431163429632017
2022,1,11316,1.4752337543770897,0.009611661408726269
2022,4,11316,1.4853185697803655,0.006836079620164304
2022,7,11316,1.5136250700584983,0.019057528030716364
2022,10,11316,1.5382909698132932,0.016295911215213676
2023,1,11316,1.5667172671819298,0.018479142065097598
2023,4,11316,1.6010437209290813,0.02190979474483923
2017,1,11317,1.0340031758350765,0.034003175835076505
2017,4,11317,1.0756566438966613,0.04028369451374725
2017,7,11317,1.1164846750045538,0.03795637886825065
2017,10,11317,1.1547359203411702,0.03426043025307113
2018,1,11317,1.1979265168193245,0.03740300766377258
2018,4,11317,1.2322638516553217,0.02866397425375311
2018,7,11317,1.2612890012380717,0.02355433014103281
2018,10,11317,1.2951480630583485,0.02684480859425631
2019,1,11317,1.3163340040756861,0.01635792973917538
2019,4,11317,1.340416043309605,0.018294778649913468
2019,7,11317,1.3647627910393767,0.01816357529536683
2019,10,11317,1.3850402241597068,0.014857844347358817
2020,1,11317,1.3995004752182507,0.010440311267722713
2020,4,11317,1.4116958843888145,0.008714115776675246
2020,7,11317,1.41959551444497,0.0055958440791059605
2020,10,11317,1.4279190040922234,0.0058632825777191755
2021,1,11317,1.4409290902969878,0.009111221412054338
2021,4,11317,1.4545207305266934,0.00943255315006808
2021,7,11317,1.4475373364044317,-0.004801165068120339
2021,10,11317,1.4611892975945562,0.009431163429632017
2022,1,11317,1.4752337543770897,0.009611661408726269
2022,4,11317,1.4853185697803655,0.006836079620164304
2022,7,11317,1.5136250700584983,0.019057528030716364
2022,10,11317,1.5382909698132932,0.016295911215213676
2023,1,11317,1.5667172671819298,0.018479142065097598
2023,4,11317,1.6010437209290813,0.02190979474483923
2017,1,11318,1.0340031758350765,0.034003175835076505
2017,4,11318,1.0756566438966613,0.04028369451374725
2017,7,11318,1.1164846750045538,0.03795637886825065
2017,10,11318,1.1547359203411702,0.03426043025307113
2018,1,11318,1.1979265168193245,0.03740300766377258
2018,4,11318,1.2322638516553217,0.02866397425375311
2018,7,11318,1.2612890012380717,0.02355433014103281
2018,10,11318,1.2951480630583485,0.02684480859425631
2019,1,11318,1.3163340040756861,0.01635792973917538
2019,4,11318,1.340416043309605,0.018294778649913468
2019,7,11318,1.3647627910393767,0.01816357529536683
2019,10,11318,1.3850402241597068,0.014857844347358817
2020,1,11318,1.3995004752182507,0.010440311267722713
2020,4,11318,1.4116958843888145,0.008714115776675246
2020,7,11318,1.41959551444497,0.0055958440791059605
2020,10,11318,1.4279190040922234,0.0058632825777191755
2021,1,11318,1.4409290902969878,0.009111221412054338
2021,4,11318,1.4545207305266934,0.00943255315006808
2021,7,11318,1.4475373364044317,-0.004801165068120339
2021,10,11318,1.4611892975945562,0.009431163429632017
2022,1,11318,1.4752337543770897,0.009611661408726269
2022,4,11318,1.4853185697803655,0.006836079620164304
2022,7,11318,1.5136250700584983,0.019057528030716364
2022,10,11318,1.5382909698132932,0.016295911215213676
2023,1,11318,1.5667172671819298,0.018479142065097598
2023,4,11318,1.6010437209290813,0.02190979474483923
2017,1,11319,1.0391791380198336,0.03917913801983364
2017,4,11319,1.0848935612177668,0.04399089774361942
2017,7,11319,1.1252711864944527,0.0372180522772787
2017,10,11319,1.1720074304623576,0.04153331617199041
2018,1,11319,1.2235359049120795,0.04396599638399379
2018,4,11319,1.2754911867694203,0.042463226169953794
2018,7,11319,1.3213266484553716,0.035935537745301005
2018,10,11319,1.3527092739065558,0.02375084577902853
2019,1,11319,1.3577708665805812,0.0037418185649069624
2019,4,11319,1.3444365872059263,-0.009820714012104381
2019,7,11319,1.33762104690048,-0.005069439771503648
2019,10,11319,1.3260798234863802,-0.008628171215489533
2020,1,11319,1.3403635166449706,0.010771367534299081
2020,4,11319,1.3565529612273795,0.012078398420551029
2020,7,11319,1.3664407322684589,0.007288894222112097
